d1 number of elements:  1000
	First Element: 0.0465479015435666
	Sorted
	First Sorted Distance: 0.0436262405906764
	First Element: 0.0459444376232906
	Sorted
	First Sorted Distance: 0.0401796640931302
	Clustering Elements
Cluster Count: 6	Start Value: 0.04017966	End Value: 0.04117966
Cluster Count: 34	Start Value: 0.04117966	End Value: 0.04217966
Cluster Count: 106	Start Value: 0.04217966	End Value: 0.04317966
Cluster Count: 199	Start Value: 0.04317966	End Value: 0.04417966
Cluster Count: 236	Start Value: 0.04417966	End Value: 0.04517967
Cluster Count: 199	Start Value: 0.04517967	End Value: 0.04617966
Cluster Count: 127	Start Value: 0.04617966	End Value: 0.04717967
Cluster Count: 65	Start Value: 0.04717967	End Value: 0.04817966
Cluster Count: 20	Start Value: 0.04817966	End Value: 0.04917967
Cluster Count: 5	Start Value: 0.04917967	End Value: 0.05017966
Cluster Count: 3	Start Value: 0.05017966	End Value: 0.05117967
d32 number of elements:  1000
	First Element: 0.0305986282246379
	Sorted
	First Sorted Distance: 0.0264519759513244
	Clustering Elements
Cluster Count: 21	Start Value: 0.02645198	End Value: 0.02745198
Cluster Count: 36	Start Value: 0.02745198	End Value: 0.02845198
Cluster Count: 154	Start Value: 0.02845198	End Value: 0.02945198
Cluster Count: 181	Start Value: 0.02945198	End Value: 0.03045198
Cluster Count: 333	Start Value: 0.03045198	End Value: 0.03145198
Cluster Count: 179	Start Value: 0.03145198	End Value: 0.03245198
Cluster Count: 69	Start Value: 0.03245198	End Value: 0.03345198
Cluster Count: 15	Start Value: 0.03345198	End Value: 0.03445198
Cluster Count: 8	Start Value: 0.03445198	End Value: 0.03545197
Cluster Count: 3	Start Value: 0.03545197	End Value: 0.03645198
Cluster Count: 1	Start Value: 0.03645198	End Value: 0.03745198
d33 number of elements:  1000
	First Element: 0.0508117639392344
	Sorted
	First Sorted Distance: 0.0483042245107288
	Clustering Elements
Cluster Count: 29	Start Value: 0.04830423	End Value: 0.04930422
Cluster Count: 116	Start Value: 0.04930422	End Value: 0.05030422
Cluster Count: 254	Start Value: 0.05030422	End Value: 0.05130422
Cluster Count: 436	Start Value: 0.05130422	End Value: 0.05230422
Cluster Count: 117	Start Value: 0.05230422	End Value: 0.05330423
Cluster Count: 43	Start Value: 0.05330423	End Value: 0.05430422
Cluster Count: 5	Start Value: 0.05430422	End Value: 0.05530423
d34 number of elements:  1000
	First Element: 0.0245152246074137
	Sorted
	First Sorted Distance: 0.0197366885872489
	Clustering Elements
Cluster Count: 1	Start Value: 0.01973669	End Value: 0.02073669
Cluster Count: 23	Start Value: 0.02073669	End Value: 0.02173669
Cluster Count: 66	Start Value: 0.02173669	End Value: 0.02273669
Cluster Count: 167	Start Value: 0.02273669	End Value: 0.02373669
Cluster Count: 330	Start Value: 0.02373669	End Value: 0.02473669
Cluster Count: 211	Start Value: 0.02473669	End Value: 0.02573669
Cluster Count: 102	Start Value: 0.02573669	End Value: 0.02673669
Cluster Count: 66	Start Value: 0.02673669	End Value: 0.02773669
Cluster Count: 14	Start Value: 0.02773669	End Value: 0.02873669
Cluster Count: 14	Start Value: 0.02873669	End Value: 0.02973669
Cluster Count: 6	Start Value: 0.02973669	End Value: 0.03073669
d35 number of elements:  1000
	First Element: 0.0717269947476564
	Sorted
	First Sorted Distance: 0.0691611137881406
	Clustering Elements
Cluster Count: 10	Start Value: 0.06916112	End Value: 0.07016111
Cluster Count: 92	Start Value: 0.07016111	End Value: 0.07116111
Cluster Count: 154	Start Value: 0.07116111	End Value: 0.07216112
Cluster Count: 230	Start Value: 0.07216112	End Value: 0.07316111
Cluster Count: 201	Start Value: 0.07316111	End Value: 0.07416111
Cluster Count: 148	Start Value: 0.07416111	End Value: 0.07516111
Cluster Count: 94	Start Value: 0.07516111	End Value: 0.07616112
Cluster Count: 47	Start Value: 0.07616112	End Value: 0.07716111
Cluster Count: 17	Start Value: 0.07716111	End Value: 0.07816111
Cluster Count: 3	Start Value: 0.07816111	End Value: 0.07916111
Cluster Count: 4	Start Value: 0.07916111	End Value: 0.08016112
d36 number of elements:  1000
	First Element: 0.0472114113660721
	Sorted
	First Sorted Distance: 0.0397657169401959
	Clustering Elements
Cluster Count: 8	Start Value: 0.03976572	End Value: 0.04076572
Cluster Count: 25	Start Value: 0.04076572	End Value: 0.04176572
Cluster Count: 37	Start Value: 0.04176572	End Value: 0.04276572
Cluster Count: 69	Start Value: 0.04276572	End Value: 0.04376572
Cluster Count: 104	Start Value: 0.04376572	End Value: 0.04476572
Cluster Count: 133	Start Value: 0.04476572	End Value: 0.04576572
Cluster Count: 119	Start Value: 0.04576572	End Value: 0.04676572
Cluster Count: 168	Start Value: 0.04676572	End Value: 0.04776572
Cluster Count: 129	Start Value: 0.04776572	End Value: 0.04876572
Cluster Count: 72	Start Value: 0.04876572	End Value: 0.04976572
Cluster Count: 51	Start Value: 0.04976572	End Value: 0.05076572
Cluster Count: 31	Start Value: 0.05076572	End Value: 0.05176572
Cluster Count: 22	Start Value: 0.05176572	End Value: 0.05276572
Cluster Count: 14	Start Value: 0.05276572	End Value: 0.05376572
Cluster Count: 14	Start Value: 0.05376572	End Value: 0.05476572
Cluster Count: 3	Start Value: 0.05476572	End Value: 0.05576572
Cluster Count: 1	Start Value: 0.05576572	End Value: 0.05676572
d37 number of elements:  1000
	First Element: 0.0485592697834598
	Sorted
	First Sorted Distance: 0.0448212489796758
	Clustering Elements
Cluster Count: 13	Start Value: 0.04482125	End Value: 0.04582125
Cluster Count: 28	Start Value: 0.04582125	End Value: 0.04682125
Cluster Count: 72	Start Value: 0.04682125	End Value: 0.04782125
Cluster Count: 173	Start Value: 0.04782125	End Value: 0.04882125
Cluster Count: 240	Start Value: 0.04882125	End Value: 0.04982125
Cluster Count: 251	Start Value: 0.04982125	End Value: 0.05082125
Cluster Count: 174	Start Value: 0.05082125	End Value: 0.05182125
Cluster Count: 39	Start Value: 0.05182125	End Value: 0.05282125
Cluster Count: 8	Start Value: 0.05282125	End Value: 0.05382125
Cluster Count: 1	Start Value: 0.05382125	End Value: 0.05482125
Cluster Count: 1	Start Value: 0.05482125	End Value: 0.05582125
d38 number of elements:  1000
	First Element: 0.0535022526825952
	Sorted
	First Sorted Distance: 0.0503914042292969
	Clustering Elements
Cluster Count: 10	Start Value: 0.05039141	End Value: 0.0513914
Cluster Count: 72	Start Value: 0.0513914	End Value: 0.05239141
Cluster Count: 161	Start Value: 0.05239141	End Value: 0.0533914
Cluster Count: 253	Start Value: 0.0533914	End Value: 0.0543914
Cluster Count: 328	Start Value: 0.0543914	End Value: 0.0553914
Cluster Count: 137	Start Value: 0.0553914	End Value: 0.0563914
Cluster Count: 29	Start Value: 0.0563914	End Value: 0.05739141
Cluster Count: 10	Start Value: 0.05739141	End Value: 0.0583914
d39 number of elements:  1000
	First Element: 0.0424723862040064
	Sorted
	First Sorted Distance: 0.0397132426478989
	Clustering Elements
Cluster Count: 23	Start Value: 0.03971324	End Value: 0.04071324
Cluster Count: 26	Start Value: 0.04071324	End Value: 0.04171324
Cluster Count: 237	Start Value: 0.04171324	End Value: 0.04271324
Cluster Count: 172	Start Value: 0.04271324	End Value: 0.04371324
Cluster Count: 343	Start Value: 0.04371324	End Value: 0.04471324
Cluster Count: 180	Start Value: 0.04471324	End Value: 0.04571324
Cluster Count: 10	Start Value: 0.04571324	End Value: 0.04671324
Cluster Count: 9	Start Value: 0.04671324	End Value: 0.04771324
d40 number of elements:  1000
	First Element: 0.0257253789371783
	Sorted
	First Sorted Distance: 0.0182296559958145
	Clustering Elements
Cluster Count: 5	Start Value: 0.01822966	End Value: 0.01922966
Cluster Count: 10	Start Value: 0.01922966	End Value: 0.02022966
Cluster Count: 53	Start Value: 0.02022966	End Value: 0.02122966
Cluster Count: 122	Start Value: 0.02122966	End Value: 0.02222966
Cluster Count: 221	Start Value: 0.02222966	End Value: 0.02322966
Cluster Count: 222	Start Value: 0.02322966	End Value: 0.02422966
Cluster Count: 211	Start Value: 0.02422966	End Value: 0.02522966
Cluster Count: 125	Start Value: 0.02522966	End Value: 0.02622966
Cluster Count: 27	Start Value: 0.02622966	End Value: 0.02722966
Cluster Count: 3	Start Value: 0.02722966	End Value: 0.02822966
Cluster Count: 0	Start Value: 0.02822966	End Value: 0.02922966
Cluster Count: 1	Start Value: 0.02922966	End Value: 0.03022966
d41 number of elements:  1000
	First Element: 0.0260182143067094
	Sorted
	First Sorted Distance: 0.0242158286290291
	Clustering Elements
Cluster Count: 9	Start Value: 0.02421583	End Value: 0.02521583
Cluster Count: 194	Start Value: 0.02521583	End Value: 0.02621583
Cluster Count: 229	Start Value: 0.02621583	End Value: 0.02721583
Cluster Count: 287	Start Value: 0.02721583	End Value: 0.02821583
Cluster Count: 264	Start Value: 0.02821583	End Value: 0.02921583
Cluster Count: 16	Start Value: 0.02921583	End Value: 0.03021583
Cluster Count: 1	Start Value: 0.03021583	End Value: 0.03121583
d42 number of elements:  1000
	First Element: 0.00580185084610157
	Sorted
	First Sorted Distance: 0.00328811854979633
	Clustering Elements
Cluster Count: 9	Start Value: 0.003288119	End Value: 0.004288119
Cluster Count: 41	Start Value: 0.004288119	End Value: 0.005288118
Cluster Count: 146	Start Value: 0.005288118	End Value: 0.006288119
Cluster Count: 229	Start Value: 0.006288119	End Value: 0.007288119
Cluster Count: 205	Start Value: 0.007288119	End Value: 0.008288119
Cluster Count: 180	Start Value: 0.008288119	End Value: 0.009288119
Cluster Count: 104	Start Value: 0.009288119	End Value: 0.01028812
Cluster Count: 49	Start Value: 0.01028812	End Value: 0.01128812
Cluster Count: 20	Start Value: 0.01128812	End Value: 0.01228812
Cluster Count: 11	Start Value: 0.01228812	End Value: 0.01328812
Cluster Count: 2	Start Value: 0.01328812	End Value: 0.01428812
Cluster Count: 4	Start Value: 0.01428812	End Value: 0.01528812
d43 number of elements:  1000
	First Element: 0.0929556916577291
	Sorted
	First Sorted Distance: 0.0914845415851683
	Clustering Elements
Cluster Count: 32	Start Value: 0.09148454	End Value: 0.09248454
Cluster Count: 171	Start Value: 0.09248454	End Value: 0.09348454
Cluster Count: 111	Start Value: 0.09348454	End Value: 0.09448455
Cluster Count: 296	Start Value: 0.09448455	End Value: 0.09548454
Cluster Count: 307	Start Value: 0.09548454	End Value: 0.09648454
Cluster Count: 53	Start Value: 0.09648454	End Value: 0.09748454
Cluster Count: 21	Start Value: 0.09748454	End Value: 0.09848454
Cluster Count: 9	Start Value: 0.09848454	End Value: 0.09948454
d44 number of elements:  1000
	First Element: 0.0259137758789958
	Sorted
	First Sorted Distance: 0.017846531810135
	Clustering Elements
Cluster Count: 8	Start Value: 0.01784653	End Value: 0.01884653
Cluster Count: 34	Start Value: 0.01884653	End Value: 0.01984653
Cluster Count: 38	Start Value: 0.01984653	End Value: 0.02084653
Cluster Count: 68	Start Value: 0.02084653	End Value: 0.02184653
Cluster Count: 90	Start Value: 0.02184653	End Value: 0.02284653
Cluster Count: 96	Start Value: 0.02284653	End Value: 0.02384653
Cluster Count: 98	Start Value: 0.02384653	End Value: 0.02484653
Cluster Count: 139	Start Value: 0.02484653	End Value: 0.02584653
Cluster Count: 120	Start Value: 0.02584653	End Value: 0.02684653
Cluster Count: 110	Start Value: 0.02684653	End Value: 0.02784653
Cluster Count: 60	Start Value: 0.02784653	End Value: 0.02884653
Cluster Count: 43	Start Value: 0.02884653	End Value: 0.02984653
Cluster Count: 38	Start Value: 0.02984653	End Value: 0.03084653
Cluster Count: 26	Start Value: 0.03084653	End Value: 0.03184653
Cluster Count: 17	Start Value: 0.03184653	End Value: 0.03284653
Cluster Count: 11	Start Value: 0.03284653	End Value: 0.03384653
Cluster Count: 3	Start Value: 0.03384653	End Value: 0.03484653
Cluster Count: 1	Start Value: 0.03484653	End Value: 0.03584653
d45 number of elements:  1000
	First Element: 0.0625881016868587
	Sorted
	First Sorted Distance: 0.0553477984084329
	Clustering Elements
Cluster Count: 2	Start Value: 0.0553478	End Value: 0.0563478
Cluster Count: 5	Start Value: 0.0563478	End Value: 0.0573478
Cluster Count: 10	Start Value: 0.0573478	End Value: 0.0583478
Cluster Count: 23	Start Value: 0.0583478	End Value: 0.0593478
Cluster Count: 36	Start Value: 0.0593478	End Value: 0.0603478
Cluster Count: 97	Start Value: 0.0603478	End Value: 0.0613478
Cluster Count: 153	Start Value: 0.0613478	End Value: 0.0623478
Cluster Count: 201	Start Value: 0.0623478	End Value: 0.0633478
Cluster Count: 184	Start Value: 0.0633478	End Value: 0.0643478
Cluster Count: 152	Start Value: 0.0643478	End Value: 0.0653478
Cluster Count: 89	Start Value: 0.0653478	End Value: 0.0663478
Cluster Count: 34	Start Value: 0.0663478	End Value: 0.0673478
Cluster Count: 12	Start Value: 0.0673478	End Value: 0.0683478
Cluster Count: 2	Start Value: 0.0683478	End Value: 0.0693478
d46 number of elements:  1000
	First Element: 0.0710467300941786
	Sorted
	First Sorted Distance: 0.0652151847715374
	Clustering Elements
Cluster Count: 2	Start Value: 0.06521519	End Value: 0.06621519
Cluster Count: 8	Start Value: 0.06621519	End Value: 0.06721518
Cluster Count: 18	Start Value: 0.06721518	End Value: 0.06821518
Cluster Count: 34	Start Value: 0.06821518	End Value: 0.06921519
Cluster Count: 124	Start Value: 0.06921519	End Value: 0.07021519
Cluster Count: 187	Start Value: 0.07021519	End Value: 0.07121518
Cluster Count: 281	Start Value: 0.07121518	End Value: 0.07221518
Cluster Count: 223	Start Value: 0.07221518	End Value: 0.07321519
Cluster Count: 91	Start Value: 0.07321519	End Value: 0.07421519
Cluster Count: 26	Start Value: 0.07421519	End Value: 0.07521518
Cluster Count: 5	Start Value: 0.07521518	End Value: 0.07621519
Cluster Count: 1	Start Value: 0.07621519	End Value: 0.07721519
d47 number of elements:  1000
	First Element: 0.0507331736031666
	Sorted
	First Sorted Distance: 0.0451630760624767
	Clustering Elements
Cluster Count: 6	Start Value: 0.04516308	End Value: 0.04616307
Cluster Count: 4	Start Value: 0.04616307	End Value: 0.04716308
Cluster Count: 18	Start Value: 0.04716308	End Value: 0.04816308
Cluster Count: 45	Start Value: 0.04816308	End Value: 0.04916308
Cluster Count: 82	Start Value: 0.04916308	End Value: 0.05016308
Cluster Count: 173	Start Value: 0.05016308	End Value: 0.05116308
Cluster Count: 241	Start Value: 0.05116308	End Value: 0.05216308
Cluster Count: 219	Start Value: 0.05216308	End Value: 0.05316308
Cluster Count: 134	Start Value: 0.05316308	End Value: 0.05416308
Cluster Count: 57	Start Value: 0.05416308	End Value: 0.05516308
Cluster Count: 20	Start Value: 0.05516308	End Value: 0.05616308
Cluster Count: 1	Start Value: 0.05616308	End Value: 0.05716308
d48 number of elements:  1000
	First Element: 0.0477534412819477
	Sorted
	First Sorted Distance: 0.0398772594187517
	Clustering Elements
Cluster Count: 5	Start Value: 0.03987726	End Value: 0.04087726
Cluster Count: 5	Start Value: 0.04087726	End Value: 0.04187726
Cluster Count: 24	Start Value: 0.04187726	End Value: 0.04287726
Cluster Count: 53	Start Value: 0.04287726	End Value: 0.04387726
Cluster Count: 126	Start Value: 0.04387726	End Value: 0.04487726
Cluster Count: 173	Start Value: 0.04487726	End Value: 0.04587726
Cluster Count: 200	Start Value: 0.04587726	End Value: 0.04687726
Cluster Count: 202	Start Value: 0.04687726	End Value: 0.04787726
Cluster Count: 125	Start Value: 0.04787726	End Value: 0.04887726
Cluster Count: 48	Start Value: 0.04887726	End Value: 0.04987726
Cluster Count: 28	Start Value: 0.04987726	End Value: 0.05087726
Cluster Count: 10	Start Value: 0.05087726	End Value: 0.05187726
Cluster Count: 1	Start Value: 0.05187726	End Value: 0.05287726
d49 number of elements:  1000
	First Element: 0.0503204505796649
	Sorted
	First Sorted Distance: 0.0467340984732062
	Clustering Elements
Cluster Count: 5	Start Value: 0.0467341	End Value: 0.0477341
Cluster Count: 18	Start Value: 0.0477341	End Value: 0.0487341
Cluster Count: 63	Start Value: 0.0487341	End Value: 0.0497341
Cluster Count: 178	Start Value: 0.0497341	End Value: 0.0507341
Cluster Count: 291	Start Value: 0.0507341	End Value: 0.0517341
Cluster Count: 254	Start Value: 0.0517341	End Value: 0.0527341
Cluster Count: 129	Start Value: 0.0527341	End Value: 0.0537341
Cluster Count: 49	Start Value: 0.0537341	End Value: 0.0547341
Cluster Count: 12	Start Value: 0.0547341	End Value: 0.0557341
Cluster Count: 1	Start Value: 0.0557341	End Value: 0.0567341
d50 number of elements:  1000
	First Element: 0.0298132598975732
	Sorted
	First Sorted Distance: 0.025475892148712
	Clustering Elements
Cluster Count: 7	Start Value: 0.02547589	End Value: 0.02647589
Cluster Count: 14	Start Value: 0.02647589	End Value: 0.02747589
Cluster Count: 33	Start Value: 0.02747589	End Value: 0.02847589
Cluster Count: 113	Start Value: 0.02847589	End Value: 0.02947589
Cluster Count: 174	Start Value: 0.02947589	End Value: 0.03047589
Cluster Count: 245	Start Value: 0.03047589	End Value: 0.03147589
Cluster Count: 155	Start Value: 0.03147589	End Value: 0.03247589
Cluster Count: 143	Start Value: 0.03247589	End Value: 0.03347589
Cluster Count: 80	Start Value: 0.03347589	End Value: 0.03447589
Cluster Count: 26	Start Value: 0.03447589	End Value: 0.03547589
Cluster Count: 5	Start Value: 0.03547589	End Value: 0.03647589
Cluster Count: 3	Start Value: 0.03647589	End Value: 0.03747589
Cluster Count: 1	Start Value: 0.03747589	End Value: 0.03847589
Cluster Count: 1	Start Value: 0.03847589	End Value: 0.03947589
d51 number of elements:  1000
	First Element: 0.106037165271774
	Sorted
	First Sorted Distance: 0.104732754245005
	Clustering Elements
Cluster Count: 13	Start Value: 0.1047328	End Value: 0.1057328
Cluster Count: 58	Start Value: 0.1057328	End Value: 0.1067328
Cluster Count: 210	Start Value: 0.1067328	End Value: 0.1077328
Cluster Count: 350	Start Value: 0.1077328	End Value: 0.1087328
Cluster Count: 175	Start Value: 0.1087328	End Value: 0.1097328
Cluster Count: 115	Start Value: 0.1097328	End Value: 0.1107328
Cluster Count: 56	Start Value: 0.1107328	End Value: 0.1117328
Cluster Count: 21	Start Value: 0.1117328	End Value: 0.1127328
Cluster Count: 1	Start Value: 0.1127328	End Value: 0.1137328
Cluster Count: 1	Start Value: 0.1137328	End Value: 0.1147328
d52 number of elements:  1000
	First Element: 0.079865949157661
	Sorted
	First Sorted Distance: 0.0764529878782276
	Clustering Elements
Cluster Count: 4	Start Value: 0.07645299	End Value: 0.07745299
Cluster Count: 8	Start Value: 0.07745299	End Value: 0.07845299
Cluster Count: 18	Start Value: 0.07845299	End Value: 0.07945299
Cluster Count: 36	Start Value: 0.07945299	End Value: 0.08045299
Cluster Count: 78	Start Value: 0.08045299	End Value: 0.08145299
Cluster Count: 140	Start Value: 0.08145299	End Value: 0.08245299
Cluster Count: 205	Start Value: 0.08245299	End Value: 0.08345298
Cluster Count: 204	Start Value: 0.08345298	End Value: 0.08445299
Cluster Count: 157	Start Value: 0.08445299	End Value: 0.08545299
Cluster Count: 97	Start Value: 0.08545299	End Value: 0.08645299
Cluster Count: 39	Start Value: 0.08645299	End Value: 0.08745299
Cluster Count: 9	Start Value: 0.08745299	End Value: 0.08845299
Cluster Count: 5	Start Value: 0.08845299	End Value: 0.08945299
d53 number of elements:  1000
	First Element: 0.0691711791006032
	Sorted
	First Sorted Distance: 0.0652117223767232
	Clustering Elements
Cluster Count: 6	Start Value: 0.06521172	End Value: 0.06621172
Cluster Count: 19	Start Value: 0.06621172	End Value: 0.06721172
Cluster Count: 24	Start Value: 0.06721172	End Value: 0.06821172
Cluster Count: 78	Start Value: 0.06821172	End Value: 0.06921172
Cluster Count: 145	Start Value: 0.06921172	End Value: 0.07021172
Cluster Count: 202	Start Value: 0.07021172	End Value: 0.07121173
Cluster Count: 232	Start Value: 0.07121173	End Value: 0.07221172
Cluster Count: 157	Start Value: 0.07221172	End Value: 0.07321172
Cluster Count: 89	Start Value: 0.07321172	End Value: 0.07421172
Cluster Count: 41	Start Value: 0.07421172	End Value: 0.07521173
Cluster Count: 7	Start Value: 0.07521173	End Value: 0.07621172
d54 number of elements:  1000
	First Element: 0.0889734242632116
	Sorted
	First Sorted Distance: 0.084827765450367
	Clustering Elements
Cluster Count: 5	Start Value: 0.08482777	End Value: 0.08582777
Cluster Count: 4	Start Value: 0.08582777	End Value: 0.08682776
Cluster Count: 29	Start Value: 0.08682776	End Value: 0.08782776
Cluster Count: 105	Start Value: 0.08782776	End Value: 0.08882777
Cluster Count: 205	Start Value: 0.08882777	End Value: 0.08982777
Cluster Count: 209	Start Value: 0.08982777	End Value: 0.09082776
Cluster Count: 196	Start Value: 0.09082776	End Value: 0.09182777
Cluster Count: 125	Start Value: 0.09182777	End Value: 0.09282777
Cluster Count: 80	Start Value: 0.09282777	End Value: 0.09382777
Cluster Count: 31	Start Value: 0.09382777	End Value: 0.09482776
Cluster Count: 9	Start Value: 0.09482776	End Value: 0.09582777
Cluster Count: 2	Start Value: 0.09582777	End Value: 0.09682777
d55 number of elements:  1000
	First Element: 0.0651621149089679
	Sorted
	First Sorted Distance: 0.0564864287117451
	Clustering Elements
Cluster Count: 4	Start Value: 0.05648643	End Value: 0.05748643
Cluster Count: 7	Start Value: 0.05748643	End Value: 0.05848643
Cluster Count: 19	Start Value: 0.05848643	End Value: 0.05948643
Cluster Count: 54	Start Value: 0.05948643	End Value: 0.06048643
Cluster Count: 124	Start Value: 0.06048643	End Value: 0.06148643
Cluster Count: 154	Start Value: 0.06148643	End Value: 0.06248643
Cluster Count: 141	Start Value: 0.06248643	End Value: 0.06348643
Cluster Count: 144	Start Value: 0.06348643	End Value: 0.06448643
Cluster Count: 92	Start Value: 0.06448643	End Value: 0.06548643
Cluster Count: 76	Start Value: 0.06548643	End Value: 0.06648643
Cluster Count: 58	Start Value: 0.06648643	End Value: 0.06748643
Cluster Count: 60	Start Value: 0.06748643	End Value: 0.06848643
Cluster Count: 39	Start Value: 0.06848643	End Value: 0.06948643
Cluster Count: 16	Start Value: 0.06948643	End Value: 0.07048643
Cluster Count: 6	Start Value: 0.07048643	End Value: 0.07148643
Cluster Count: 1	Start Value: 0.07148643	End Value: 0.07248643
Cluster Count: 4	Start Value: 0.07248643	End Value: 0.07348643
Cluster Count: 1	Start Value: 0.07348643	End Value: 0.07448643
d56 number of elements:  1000
	First Element: 0.0503543817982152
	Sorted
	First Sorted Distance: 0.0444702380157796
	Clustering Elements
Cluster Count: 6	Start Value: 0.04447024	End Value: 0.04547024
Cluster Count: 18	Start Value: 0.04547024	End Value: 0.04647024
Cluster Count: 55	Start Value: 0.04647024	End Value: 0.04747024
Cluster Count: 90	Start Value: 0.04747024	End Value: 0.04847024
Cluster Count: 168	Start Value: 0.04847024	End Value: 0.04947024
Cluster Count: 184	Start Value: 0.04947024	End Value: 0.05047024
Cluster Count: 179	Start Value: 0.05047024	End Value: 0.05147024
Cluster Count: 106	Start Value: 0.05147024	End Value: 0.05247024
Cluster Count: 55	Start Value: 0.05247024	End Value: 0.05347024
Cluster Count: 59	Start Value: 0.05347024	End Value: 0.05447024
Cluster Count: 28	Start Value: 0.05447024	End Value: 0.05547024
Cluster Count: 30	Start Value: 0.05547024	End Value: 0.05647024
Cluster Count: 10	Start Value: 0.05647024	End Value: 0.05747024
Cluster Count: 8	Start Value: 0.05747024	End Value: 0.05847024
Cluster Count: 1	Start Value: 0.05847024	End Value: 0.05947024
Cluster Count: 3	Start Value: 0.05947024	End Value: 0.06047024
d57 number of elements:  1000
	First Element: 0.0686441863066227
	Sorted
	First Sorted Distance: 0.0649726769344079
	Clustering Elements
Cluster Count: 6	Start Value: 0.06497268	End Value: 0.06597268
Cluster Count: 38	Start Value: 0.06597268	End Value: 0.06697268
Cluster Count: 127	Start Value: 0.06697268	End Value: 0.06797267
Cluster Count: 187	Start Value: 0.06797267	End Value: 0.06897268
Cluster Count: 242	Start Value: 0.06897268	End Value: 0.06997268
Cluster Count: 163	Start Value: 0.06997268	End Value: 0.07097267
Cluster Count: 97	Start Value: 0.07097267	End Value: 0.07197268
Cluster Count: 81	Start Value: 0.07197268	End Value: 0.07297268
Cluster Count: 38	Start Value: 0.07297268	End Value: 0.07397268
Cluster Count: 14	Start Value: 0.07397268	End Value: 0.07497267
Cluster Count: 4	Start Value: 0.07497267	End Value: 0.07597268
Cluster Count: 3	Start Value: 0.07597268	End Value: 0.07697268
d58 number of elements:  1000
	First Element: 0.0848669798264403
	Sorted
	First Sorted Distance: 0.0777237973383842
	Clustering Elements
Cluster Count: 1	Start Value: 0.07772379	End Value: 0.0787238
Cluster Count: 0	Start Value: 0.0787238	End Value: 0.0797238
Cluster Count: 7	Start Value: 0.0797238	End Value: 0.0807238
Cluster Count: 17	Start Value: 0.0807238	End Value: 0.08172379
Cluster Count: 49	Start Value: 0.08172379	End Value: 0.0827238
Cluster Count: 102	Start Value: 0.0827238	End Value: 0.0837238
Cluster Count: 139	Start Value: 0.0837238	End Value: 0.0847238
Cluster Count: 135	Start Value: 0.0847238	End Value: 0.08572379
Cluster Count: 179	Start Value: 0.08572379	End Value: 0.0867238
Cluster Count: 164	Start Value: 0.0867238	End Value: 0.0877238
Cluster Count: 116	Start Value: 0.0877238	End Value: 0.0887238
Cluster Count: 61	Start Value: 0.0887238	End Value: 0.0897238
Cluster Count: 23	Start Value: 0.0897238	End Value: 0.0907238
Cluster Count: 4	Start Value: 0.0907238	End Value: 0.0917238
Cluster Count: 2	Start Value: 0.0917238	End Value: 0.0927238
Cluster Count: 1	Start Value: 0.0927238	End Value: 0.0937238
d59 number of elements:  1000
	First Element: 0.0927049464936301
	Sorted
	First Sorted Distance: 0.0870495659017686
	Clustering Elements
Cluster Count: 1	Start Value: 0.08704957	End Value: 0.08804957
Cluster Count: 1	Start Value: 0.08804957	End Value: 0.08904956
Cluster Count: 32	Start Value: 0.08904956	End Value: 0.09004956
Cluster Count: 83	Start Value: 0.09004956	End Value: 0.09104957
Cluster Count: 120	Start Value: 0.09104957	End Value: 0.09204957
Cluster Count: 166	Start Value: 0.09204957	End Value: 0.09304956
Cluster Count: 178	Start Value: 0.09304956	End Value: 0.09404957
Cluster Count: 197	Start Value: 0.09404957	End Value: 0.09504957
Cluster Count: 107	Start Value: 0.09504957	End Value: 0.09604957
Cluster Count: 53	Start Value: 0.09604957	End Value: 0.09704956
Cluster Count: 40	Start Value: 0.09704956	End Value: 0.09804957
Cluster Count: 19	Start Value: 0.09804957	End Value: 0.09904957
Cluster Count: 3	Start Value: 0.09904957	End Value: 0.1000496
d60 number of elements:  1000
	First Element: 0.0726320973258947
	Sorted
	First Sorted Distance: 0.0671401125847712
	Clustering Elements
Cluster Count: 4	Start Value: 0.06714011	End Value: 0.06814011
Cluster Count: 9	Start Value: 0.06814011	End Value: 0.06914011
Cluster Count: 22	Start Value: 0.06914011	End Value: 0.07014012
Cluster Count: 62	Start Value: 0.07014012	End Value: 0.07114011
Cluster Count: 132	Start Value: 0.07114011	End Value: 0.07214011
Cluster Count: 164	Start Value: 0.07214011	End Value: 0.07314011
Cluster Count: 178	Start Value: 0.07314011	End Value: 0.07414012
Cluster Count: 167	Start Value: 0.07414012	End Value: 0.07514011
Cluster Count: 147	Start Value: 0.07514011	End Value: 0.07614011
Cluster Count: 74	Start Value: 0.07614011	End Value: 0.07714012
Cluster Count: 35	Start Value: 0.07714012	End Value: 0.07814011
Cluster Count: 6	Start Value: 0.07814011	End Value: 0.07914011
d61 number of elements:  1000
	First Element: 0.0704898926702925
	Sorted
	First Sorted Distance: 0.060295278391606
	Clustering Elements
Cluster Count: 4	Start Value: 0.06029528	End Value: 0.06129528
Cluster Count: 10	Start Value: 0.06129528	End Value: 0.06229528
Cluster Count: 31	Start Value: 0.06229528	End Value: 0.06329527
Cluster Count: 63	Start Value: 0.06329527	End Value: 0.06429528
